num_dealer,region_dealer,code_piece,libelle_piece,quantite_piece,prix_unitaire_ht,id_facture,date_facture,categorie_piece,taux_remise
4223,Provence-Alpes-Côte d'Azur,P2492,Embrayage,9,132.09,F131251,2021-02-06,Électronique,45.78
2703,Provence-Alpes-Côte d'Azur,P5712,Frein,41,377.61,F904312,2019-08-09,Électronique,36.51
7299,Nouvelle-Aquitaine,P1537,Transmission,21,395.03,F386077,2019-08-30,Accessoires,10.97
8085,Provence-Alpes-Côte d'Azur,P5412,Suspension,56,790.87,F688646,2020-04-22,Mécanique,16.5
7233,Provence-Alpes-Côte d'Azur,P9335,Frein,76,834.74,F808493,2019-08-28,Électronique,32.83
5656,Auvergne-Rhône-Alpes,P8219,Suspension,40,241.56,F809245,2021-12-09,Accessoires,48.32
6957,Nouvelle-Aquitaine,P5209,Transmission,91,932.67,F624476,2019-10-18,Carrosserie,35.92
9018,Auvergne-Rhône-Alpes,P2479,Pneumatique,88,550.86,F495666,2021-10-22,Électronique,44.09
1840,Nouvelle-Aquitaine,P4772,Transmission,62,548.65,F164630,2019-09-01,Mécanique,40.05
6741,Occitanie,P5087,Embrayage,32,578.38,F954433,2019-02-05,Accessoires,47.03
5210,Occitanie,P5923,Moteur,55,206.28,F752845,2019-03-09,Carrosserie,1.45
9553,Occitanie,P6235,Embrayage,48,230.3,F606791,2021-08-25,Mécanique,8.01
5123,Auvergne-Rhône-Alpes,P8206,Suspension,52,567.42,F623815,2021-11-01,Mécanique,7.55
7469,Île-de-France,P4146,Embrayage,1,362.64,F517380,2020-12-18,Mécanique,34.67
2890,Occitanie,P3369,Transmission,65,316.43,F976959,2020-06-19,Carrosserie,15.95
2237,Occitanie,P5568,Frein,3,936.15,F583397,2019-06-19,Électronique,8.0
7422,Nouvelle-Aquitaine,P3152,Frein,83,840.07,F728416,2021-05-11,Électronique,43.55
7857,Provence-Alpes-Côte d'Azur,P8447,Moteur,50,187.47,F395441,2021-12-27,Accessoires,3.28
6290,Nouvelle-Aquitaine,P5442,Électronique,8,993.92,F804333,2019-03-24,Carrosserie,26.92
5423,Provence-Alpes-Côte d'Azur,P3808,Suspension,18,397.73,F952399,2020-12-26,Carrosserie,44.33
9379,Île-de-France,P3935,Suspension,93,373.99,F158641,2020-09-08,Carrosserie,22.2
7096,Occitanie,P6674,Suspension,96,193.36,F651704,2019-08-10,Accessoires,47.93
1264,Occitanie,P1042,Transmission,78,653.04,F316276,2020-03-20,Accessoires,42.03
8834,Provence-Alpes-Côte d'Azur,P5534,Pneumatique,19,891.19,F603724,2020-04-28,Électronique,37.67
8457,Occitanie,P4699,Suspension,69,914.47,F339772,2019-11-18,Mécanique,46.34
6602,Nouvelle-Aquitaine,P5430,Embrayage,77,719.37,F652063,2021-03-16,Carrosserie,45.56
1753,Auvergne-Rhône-Alpes,P9778,Pneumatique,58,85.9,F750321,2019-08-24,Carrosserie,24.57
6208,Île-de-France,P2928,Transmission,86,292.48,F210742,2021-11-15,Mécanique,38.4
3449,Auvergne-Rhône-Alpes,P3013,Transmission,21,871.92,F418659,2020-05-06,Mécanique,45.29
8269,Nouvelle-Aquitaine,P9998,Électronique,10,851.67,F115344,2021-02-16,Mécanique,33.61
1111,Provence-Alpes-Côte d'Azur,P5129,Électronique,43,955.09,F379496,2019-01-27,Accessoires,18.01
1249,Nouvelle-Aquitaine,P4014,Frein,94,335.38,F515125,2019-03-27,Carrosserie,12.32
7416,Nouvelle-Aquitaine,P5358,Pneumatique,13,841.41,F553313,2019-06-13,Carrosserie,4.65
2777,Auvergne-Rhône-Alpes,P5921,Suspension,5,661.16,F348940,2021-12-31,Accessoires,2.24
8559,Nouvelle-Aquitaine,P7460,Frein,30,904.12,F186075,2021-07-25,Accessoires,10.02
9832,Auvergne-Rhône-Alpes,P7745,Moteur,26,336.17,F925858,2019-01-31,Électronique,26.07
1285,Nouvelle-Aquitaine,P1396,Embrayage,35,513.66,F494464,2021-03-05,Électronique,37.67
6460,Occitanie,P4752,Moteur,98,805.3,F414794,2019-06-06,Accessoires,27.83
4310,Occitanie,P1881,Pneumatique,90,451.46,F256599,2020-04-22,Accessoires,5.04
3271,Île-de-France,P6795,Électronique,75,70.01,F167591,2020-09-15,Carrosserie,31.07
9140,Auvergne-Rhône-Alpes,P4134,Électronique,57,436.17,F283199,2020-09-03,Carrosserie,8.94
3102,Auvergne-Rhône-Alpes,P7623,Embrayage,29,964.58,F219132,2019-08-16,Accessoires,36.9
6840,Nouvelle-Aquitaine,P1337,Frein,5,780.25,F532658,2020-05-06,Accessoires,45.8
8743,Provence-Alpes-Côte d'Azur,P4753,Embrayage,27,861.97,F968597,2019-06-20,Carrosserie,20.4
9000,Île-de-France,P3397,Électronique,50,401.08,F231322,2019-01-08,Électronique,36.09
5526,Nouvelle-Aquitaine,P5942,Électronique,13,307.55,F282300,2021-03-08,Mécanique,13.78
8525,Occitanie,P1243,Moteur,87,783.71,F535955,2019-05-03,Carrosserie,29.59
2335,Occitanie,P5616,Embrayage,29,252.08,F366051,2020-10-04,Électronique,33.82
4395,Occitanie,P1725,Pneumatique,73,819.02,F315370,2021-08-10,Carrosserie,46.83
6706,Auvergne-Rhône-Alpes,P6131,Suspension,30,491.87,F214301,2019-12-27,Électronique,35.05
2914,Nouvelle-Aquitaine,P2074,Suspension,33,367.16,F854593,2021-04-04,Mécanique,13.85
5277,Île-de-France,P1623,Suspension,1,670.66,F390133,2020-08-20,Accessoires,48.03
1563,Occitanie,P2950,Frein,67,897.42,F859012,2021-01-07,Électronique,14.98
7185,Occitanie,P8499,Pneumatique,83,582.91,F549276,2021-06-10,Électronique,4.57
2961,Provence-Alpes-Côte d'Azur,P9731,Électronique,33,842.29,F137182,2020-04-02,Carrosserie,18.06
7695,Provence-Alpes-Côte d'Azur,P7845,Pneumatique,36,363.81,F730153,2020-08-08,Électronique,24.08
1869,Provence-Alpes-Côte d'Azur,P3045,Embrayage,29,129.09,F446813,2021-05-23,Mécanique,33.93
3384,Occitanie,P4206,Frein,16,851.98,F795364,2021-07-07,Mécanique,41.87
6226,Île-de-France,P5441,Embrayage,31,225.29,F748841,2019-06-23,Électronique,43.14
3100,Auvergne-Rhône-Alpes,P3266,Frein,22,70.23,F430340,2019-01-31,Électronique,18.61
2823,Auvergne-Rhône-Alpes,P5133,Suspension,72,512.85,F792496,2021-04-17,Mécanique,34.51
8993,Île-de-France,P1664,Électronique,97,119.81,F878847,2020-10-20,Accessoires,19.34
9077,Nouvelle-Aquitaine,P9663,Suspension,53,249.34,F750239,2020-03-08,Carrosserie,3.8
5775,Nouvelle-Aquitaine,P2936,Pneumatique,26,74.78,F797853,2020-09-30,Électronique,8.66
8231,Occitanie,P6199,Embrayage,49,132.02,F465621,2021-11-27,Accessoires,8.96
8780,Provence-Alpes-Côte d'Azur,P4892,Pneumatique,50,851.76,F578664,2021-07-23,Carrosserie,11.7
8691,Provence-Alpes-Côte d'Azur,P4885,Pneumatique,52,526.19,F220993,2021-04-21,Électronique,44.22
8412,Île-de-France,P1625,Transmission,98,785.89,F853331,2020-02-12,Mécanique,43.91
8348,Occitanie,P8852,Frein,7,80.4,F816669,2019-08-29,Accessoires,16.31
7632,Auvergne-Rhône-Alpes,P1299,Moteur,24,701.38,F739870,2020-05-23,Mécanique,23.08
6432,Île-de-France,P2905,Suspension,45,832.89,F347554,2021-06-27,Mécanique,22.41
5503,Auvergne-Rhône-Alpes,P6857,Frein,28,857.65,F961647,2021-06-12,Accessoires,49.07
7578,Nouvelle-Aquitaine,P8087,Frein,22,86.42,F933958,2019-10-07,Électronique,2.48
1727,Île-de-France,P3555,Suspension,61,784.15,F793117,2019-07-29,Mécanique,12.9
6993,Auvergne-Rhône-Alpes,P8608,Transmission,91,915.85,F280488,2020-10-08,Électronique,36.64
1813,Île-de-France,P3923,Électronique,79,268.96,F407569,2021-08-31,Accessoires,47.55
7335,Île-de-France,P3835,Frein,31,283.5,F692037,2021-12-29,Accessoires,8.32
1185,Provence-Alpes-Côte d'Azur,P5254,Transmission,51,345.1,F799395,2021-07-19,Électronique,1.69
6646,Provence-Alpes-Côte d'Azur,P8894,Frein,55,417.26,F172165,2020-12-05,Électronique,41.09
6046,Nouvelle-Aquitaine,P1440,Suspension,26,245.86,F824197,2019-10-15,Mécanique,38.73
7415,Auvergne-Rhône-Alpes,P4687,Pneumatique,1,896.29,F521231,2020-07-02,Mécanique,18.21
3807,Île-de-France,P2047,Embrayage,48,624.97,F725754,2019-07-26,Carrosserie,8.36
6704,Nouvelle-Aquitaine,P7621,Moteur,51,826.52,F552030,2020-06-12,Accessoires,24.46
5360,Île-de-France,P9212,Électronique,29,268.88,F179145,2021-04-09,Carrosserie,31.15
6012,Île-de-France,P3011,Électronique,61,644.81,F608789,2020-07-17,Accessoires,8.13
5199,Auvergne-Rhône-Alpes,P9088,Frein,51,568.81,F348156,2019-04-21,Accessoires,25.82
2292,Auvergne-Rhône-Alpes,P9476,Frein,8,937.34,F970513,2019-04-29,Électronique,20.53
3231,Île-de-France,P5712,Électronique,62,305.58,F475899,2019-04-29,Électronique,1.92
1292,Occitanie,P6911,Frein,62,88.12,F146278,2019-05-18,Accessoires,41.95
2336,Île-de-France,P4887,Frein,87,978.92,F203169,2020-07-29,Accessoires,43.94
5382,Provence-Alpes-Côte d'Azur,P7256,Pneumatique,10,847.99,F164691,2019-04-23,Accessoires,41.07
1088,Occitanie,P7180,Électronique,53,603.56,F436902,2020-01-22,Accessoires,18.42
2561,Provence-Alpes-Côte d'Azur,P2315,Transmission,29,376.8,F471698,2021-02-01,Électronique,3.4
3671,Provence-Alpes-Côte d'Azur,P6860,Électronique,48,439.35,F949296,2020-09-01,Accessoires,49.34
4155,Nouvelle-Aquitaine,P9628,Pneumatique,25,529.03,F470978,2021-11-07,Accessoires,35.5
2712,Île-de-France,P5859,Moteur,54,73.2,F303915,2021-09-11,Carrosserie,42.81
3166,Nouvelle-Aquitaine,P8377,Électronique,70,878.93,F198636,2019-08-22,Accessoires,30.44
9810,Provence-Alpes-Côte d'Azur,P6423,Électronique,52,398.77,F477826,2021-07-16,Accessoires,37.38
3732,Nouvelle-Aquitaine,P8385,Embrayage,50,110.77,F631683,2019-01-02,Mécanique,47.39
4233,Occitanie,P2037,Embrayage,37,451.86,F711985,2019-11-15,Mécanique,32.58
3469,Occitanie,P4498,Transmission,60,371.04,F616856,2021-12-15,Électronique,39.86
9218,Île-de-France,P3461,Transmission,66,132.8,F595557,2020-12-16,Carrosserie,0.27
1068,Auvergne-Rhône-Alpes,P1971,Électronique,64,862.91,F147001,2019-07-16,Électronique,5.03
4639,Auvergne-Rhône-Alpes,P8092,Embrayage,24,223.92,F400392,2020-07-19,Mécanique,43.01
6112,Provence-Alpes-Côte d'Azur,P3904,Suspension,29,758.65,F336197,2019-01-29,Accessoires,35.75
7630,Nouvelle-Aquitaine,P5135,Embrayage,2,744.01,F311391,2020-02-20,Carrosserie,7.14
5120,Occitanie,P7718,Moteur,93,965.52,F422473,2021-01-11,Carrosserie,14.92
9982,Auvergne-Rhône-Alpes,P3823,Transmission,37,232.57,F875569,2021-09-01,Mécanique,25.72
6303,Nouvelle-Aquitaine,P4543,Électronique,1,833.99,F308993,2020-09-24,Électronique,39.41
9168,Occitanie,P1234,Électronique,57,764.66,F390119,2020-08-19,Mécanique,15.84
3265,Île-de-France,P3989,Embrayage,24,731.89,F149099,2019-06-12,Carrosserie,37.13
4751,Occitanie,P8756,Pneumatique,60,347.0,F714886,2019-07-16,Électronique,46.37
6958,Nouvelle-Aquitaine,P8478,Moteur,13,408.58,F775462,2021-09-21,Carrosserie,16.54
9494,Auvergne-Rhône-Alpes,P4836,Moteur,36,127.18,F919845,2021-06-13,Accessoires,15.37
3470,Provence-Alpes-Côte d'Azur,P2607,Moteur,52,731.62,F132905,2020-10-16,Carrosserie,15.75
1304,Auvergne-Rhône-Alpes,P4098,Suspension,13,130.89,F279914,2020-05-12,Électronique,16.95
4847,Nouvelle-Aquitaine,P3986,Suspension,6,832.19,F116525,2021-05-18,Accessoires,33.55
7410,Occitanie,P3100,Pneumatique,93,606.45,F411836,2020-10-31,Carrosserie,42.33
5736,Provence-Alpes-Côte d'Azur,P2510,Frein,82,531.25,F225545,2020-01-11,Carrosserie,27.49
6963,Auvergne-Rhône-Alpes,P6117,Électronique,63,719.2,F815377,2019-08-09,Mécanique,20.86
7203,Île-de-France,P7248,Moteur,68,440.28,F519732,2020-07-19,Électronique,11.73
3606,Île-de-France,P7959,Électronique,78,173.12,F359749,2021-08-18,Carrosserie,5.44
9557,Occitanie,P3438,Frein,25,888.87,F540934,2021-05-03,Carrosserie,39.72
7059,Auvergne-Rhône-Alpes,P4934,Transmission,58,775.68,F138854,2019-05-27,Électronique,44.61
3172,Provence-Alpes-Côte d'Azur,P1330,Moteur,85,202.4,F599908,2019-10-12,Mécanique,34.56
3157,Occitanie,P4034,Moteur,25,435.08,F800537,2020-03-12,Mécanique,3.89
6299,Île-de-France,P8276,Électronique,77,400.4,F952321,2019-12-27,Accessoires,48.13
5699,Île-de-France,P2792,Transmission,31,272.78,F836865,2020-07-10,Électronique,7.5
2178,Île-de-France,P4229,Moteur,48,995.66,F658527,2021-10-14,Électronique,30.3
3554,Île-de-France,P6099,Suspension,8,354.43,F537889,2021-05-31,Mécanique,7.38
7589,Île-de-France,P6027,Moteur,24,814.95,F788292,2020-01-09,Carrosserie,25.26
8863,Occitanie,P6417,Moteur,12,187.35,F662017,2019-09-20,Électronique,19.31
1362,Occitanie,P5353,Pneumatique,70,378.75,F690053,2020-01-11,Mécanique,48.0
1793,Provence-Alpes-Côte d'Azur,P3027,Embrayage,48,859.11,F922281,2021-10-09,Mécanique,43.5
2680,Île-de-France,P2004,Frein,38,390.38,F713859,2019-02-08,Accessoires,20.37
2124,Nouvelle-Aquitaine,P5074,Pneumatique,55,649.28,F141216,2020-09-21,Carrosserie,43.81
9278,Auvergne-Rhône-Alpes,P2934,Suspension,65,554.46,F873996,2020-11-24,Carrosserie,12.28
1279,Provence-Alpes-Côte d'Azur,P9368,Moteur,82,605.83,F681049,2019-02-05,Électronique,19.86
6743,Auvergne-Rhône-Alpes,P8267,Pneumatique,45,268.52,F819647,2019-08-22,Carrosserie,12.58
6295,Auvergne-Rhône-Alpes,P6156,Pneumatique,64,824.05,F639476,2020-12-14,Accessoires,1.67
7284,Occitanie,P8267,Moteur,20,841.93,F630652,2020-04-11,Électronique,24.59
1527,Provence-Alpes-Côte d'Azur,P1188,Embrayage,52,280.21,F233996,2021-06-08,Accessoires,6.0
1678,Auvergne-Rhône-Alpes,P7562,Frein,92,180.13,F694325,2019-10-16,Carrosserie,18.82
1372,Île-de-France,P5224,Électronique,53,354.23,F478229,2019-01-19,Mécanique,23.1
1530,Auvergne-Rhône-Alpes,P8625,Suspension,30,704.01,F330090,2021-05-15,Carrosserie,37.66
5795,Nouvelle-Aquitaine,P3798,Suspension,76,918.66,F399745,2020-09-03,Accessoires,25.97
3548,Auvergne-Rhône-Alpes,P1378,Transmission,92,76.3,F178307,2021-11-14,Mécanique,34.45
9961,Auvergne-Rhône-Alpes,P6396,Électronique,100,455.11,F938137,2021-08-13,Électronique,27.27
1754,Provence-Alpes-Côte d'Azur,P1150,Transmission,91,908.39,F570948,2020-08-14,Accessoires,16.3
9637,Occitanie,P9786,Transmission,16,773.54,F724158,2020-04-30,Accessoires,49.54
6243,Auvergne-Rhône-Alpes,P1195,Électronique,72,849.3,F608118,2021-12-20,Accessoires,33.1
6579,Île-de-France,P3034,Moteur,88,232.6,F341076,2020-09-04,Accessoires,29.48
4486,Île-de-France,P4181,Embrayage,14,530.74,F391095,2020-04-04,Mécanique,24.91
4603,Occitanie,P2527,Pneumatique,26,562.75,F301964,2020-07-19,Mécanique,46.52
2852,Provence-Alpes-Côte d'Azur,P3913,Pneumatique,96,190.32,F967751,2020-10-14,Carrosserie,21.58
1382,Occitanie,P9538,Pneumatique,73,784.47,F100897,2021-01-31,Électronique,12.65
9226,Auvergne-Rhône-Alpes,P8867,Pneumatique,67,702.44,F395271,2021-04-24,Mécanique,8.18
9889,Île-de-France,P9645,Pneumatique,16,327.63,F168646,2019-06-18,Carrosserie,36.9
7874,Auvergne-Rhône-Alpes,P3587,Moteur,24,448.78,F258578,2021-04-16,Carrosserie,48.33
5711,Occitanie,P2782,Pneumatique,11,903.87,F591229,2019-04-16,Électronique,12.84
3618,Provence-Alpes-Côte d'Azur,P4813,Transmission,95,584.07,F289061,2020-07-31,Accessoires,4.85
9893,Occitanie,P4222,Embrayage,51,347.71,F835617,2020-10-30,Mécanique,24.26
1984,Auvergne-Rhône-Alpes,P4632,Suspension,17,243.85,F989562,2019-08-02,Électronique,47.06
1630,Nouvelle-Aquitaine,P2109,Transmission,42,750.16,F616125,2020-02-02,Carrosserie,11.02
4814,Auvergne-Rhône-Alpes,P1421,Électronique,58,814.86,F445112,2020-11-05,Carrosserie,35.57
5974,Occitanie,P8174,Suspension,66,411.06,F156709,2021-02-26,Carrosserie,49.6
1093,Auvergne-Rhône-Alpes,P6644,Frein,55,855.1,F674651,2020-09-22,Accessoires,28.91
5664,Nouvelle-Aquitaine,P1431,Embrayage,26,825.63,F257875,2021-11-29,Carrosserie,16.11
5988,Nouvelle-Aquitaine,P8660,Pneumatique,41,216.2,F554989,2021-12-05,Accessoires,37.75
7376,Île-de-France,P3890,Électronique,41,145.65,F983251,2019-12-20,Carrosserie,44.9
5802,Nouvelle-Aquitaine,P6915,Pneumatique,39,996.8,F898788,2019-02-26,Mécanique,49.52
6107,Île-de-France,P7154,Embrayage,48,252.76,F679561,2019-01-29,Accessoires,39.01
5759,Provence-Alpes-Côte d'Azur,P7546,Transmission,85,66.5,F766278,2020-02-27,Électronique,26.5
7015,Île-de-France,P5654,Frein,51,620.91,F220909,2019-07-07,Accessoires,0.96
9496,Île-de-France,P9595,Frein,18,356.24,F242982,2020-08-12,Électronique,13.75
9111,Auvergne-Rhône-Alpes,P8986,Embrayage,46,806.99,F498223,2019-07-06,Électronique,48.4
1236,Occitanie,P5820,Électronique,90,695.63,F185626,2020-11-20,Carrosserie,28.78
6194,Occitanie,P3421,Électronique,3,486.79,F505038,2020-11-26,Accessoires,12.53
9699,Île-de-France,P2021,Frein,21,861.99,F754362,2021-03-02,Mécanique,16.84
5914,Île-de-France,P8135,Électronique,77,777.05,F494599,2020-12-05,Carrosserie,38.73
8033,Nouvelle-Aquitaine,P2950,Suspension,62,969.6,F888084,2019-05-06,Accessoires,48.58
6003,Occitanie,P2043,Embrayage,51,494.8,F992518,2020-05-02,Mécanique,17.65
4959,Auvergne-Rhône-Alpes,P4347,Électronique,23,203.92,F472214,2020-09-27,Accessoires,38.95
6585,Occitanie,P4053,Frein,86,154.07,F472841,2020-10-11,Mécanique,2.99
9839,Provence-Alpes-Côte d'Azur,P1609,Suspension,21,616.75,F299070,2021-02-09,Électronique,2.29
3400,Provence-Alpes-Côte d'Azur,P6831,Suspension,38,989.62,F863554,2019-05-29,Accessoires,0.15
5071,Île-de-France,P8320,Moteur,82,207.18,F927987,2019-12-16,Électronique,0.74
8512,Île-de-France,P3376,Électronique,5,134.45,F656168,2020-08-30,Mécanique,45.36
2988,Île-de-France,P3023,Électronique,52,891.49,F741225,2020-07-10,Mécanique,29.38
8786,Nouvelle-Aquitaine,P5466,Moteur,78,880.15,F400467,2019-02-21,Carrosserie,32.83
2287,Occitanie,P6248,Frein,35,388.63,F226096,2020-04-16,Électronique,26.32
2251,Île-de-France,P8488,Électronique,60,686.23,F566577,2019-08-05,Accessoires,41.7
1803,Île-de-France,P6326,Électronique,68,759.45,F243046,2021-09-19,Électronique,38.55
8298,Île-de-France,P8185,Frein,92,244.99,F823643,2020-06-24,Accessoires,8.48
9105,Auvergne-Rhône-Alpes,P6632,Suspension,74,95.62,F376094,2019-02-14,Mécanique,18.71
4026,Auvergne-Rhône-Alpes,P6975,Électronique,50,857.44,F616800,2020-02-19,Carrosserie,38.8
7140,Auvergne-Rhône-Alpes,P8827,Frein,87,159.74,F151526,2021-09-18,Accessoires,29.77
3435,Nouvelle-Aquitaine,P6203,Transmission,58,53.15,F331048,2020-09-08,Carrosserie,28.39
5144,Occitanie,P2104,Pneumatique,81,755.95,F975994,2019-11-30,Mécanique,2.02
5095,Provence-Alpes-Côte d'Azur,P4912,Pneumatique,43,919.93,F440116,2020-02-06,Électronique,43.86
7549,Nouvelle-Aquitaine,P8277,Frein,56,748.22,F925768,2020-08-31,Mécanique,2.82
9363,Occitanie,P7231,Frein,20,883.5,F241457,2020-07-05,Accessoires,0.7
8860,Occitanie,P7277,Transmission,5,799.43,F412789,2021-02-02,Mécanique,2.24
6520,Occitanie,P4919,Électronique,72,881.9,F626880,2019-04-25,Accessoires,24.99
2690,Auvergne-Rhône-Alpes,P8116,Électronique,37,664.05,F167852,2021-08-27,Accessoires,21.52
4442,Occitanie,P6766,Suspension,85,520.39,F182328,2019-01-27,Électronique,1.59
2264,Provence-Alpes-Côte d'Azur,P2213,Transmission,16,842.91,F696547,2020-12-13,Mécanique,34.65
7776,Nouvelle-Aquitaine,P4838,Électronique,85,590.62,F844886,2019-12-09,Carrosserie,5.8
9822,Île-de-France,P9234,Transmission,70,602.12,F377422,2021-10-01,Mécanique,27.69
5685,Occitanie,P6317,Embrayage,23,117.03,F831908,2021-06-16,Mécanique,12.87
4113,Occitanie,P4422,Électronique,86,465.61,F983557,2021-11-02,Mécanique,41.95
8732,Occitanie,P2079,Moteur,8,505.61,F772722,2020-05-23,Mécanique,21.42
2488,Auvergne-Rhône-Alpes,P2398,Transmission,78,235.85,F427686,2019-02-12,Mécanique,48.43
7278,Provence-Alpes-Côte d'Azur,P3788,Transmission,65,331.71,F833390,2019-12-26,Mécanique,34.27
7764,Île-de-France,P1186,Suspension,14,849.51,F369712,2019-02-03,Accessoires,40.33
6994,Auvergne-Rhône-Alpes,P1770,Transmission,39,919.38,F505696,2019-11-20,Carrosserie,28.93
4980,Nouvelle-Aquitaine,P3087,Pneumatique,23,995.3,F534584,2021-07-07,Carrosserie,14.27
1038,Nouvelle-Aquitaine,P5635,Transmission,66,331.5,F470233,2020-07-22,Mécanique,36.02
4348,Provence-Alpes-Côte d'Azur,P2246,Suspension,15,722.5,F107183,2019-01-04,Mécanique,4.27
9146,Île-de-France,P8688,Moteur,89,494.19,F413729,2020-10-16,Électronique,22.39
9950,Nouvelle-Aquitaine,P4589,Transmission,24,593.37,F517025,2019-01-05,Électronique,26.39
3126,Provence-Alpes-Côte d'Azur,P9816,Moteur,31,589.61,F722603,2020-04-08,Mécanique,39.69
6727,Provence-Alpes-Côte d'Azur,P4521,Moteur,78,455.73,F905885,2021-08-01,Carrosserie,14.22
5409,Nouvelle-Aquitaine,P4125,Transmission,33,626.78,F308826,2019-01-31,Accessoires,15.54
5117,Occitanie,P2573,Suspension,6,353.5,F776921,2020-10-27,Carrosserie,16.4
9296,Île-de-France,P1998,Transmission,4,348.43,F157962,2020-07-23,Carrosserie,15.41
5875,Occitanie,P5699,Embrayage,43,955.23,F260962,2020-06-21,Mécanique,9.44
2747,Nouvelle-Aquitaine,P5652,Électronique,6,792.65,F130451,2019-12-20,Mécanique,34.46
1987,Occitanie,P1021,Pneumatique,89,465.34,F955278,2021-02-17,Mécanique,13.41
3525,Île-de-France,P6460,Pneumatique,7,454.79,F516131,2020-03-26,Électronique,40.78
7032,Île-de-France,P6467,Pneumatique,28,898.42,F615933,2021-08-27,Carrosserie,15.33
8084,Île-de-France,P5424,Frein,30,914.52,F116093,2021-10-25,Mécanique,12.68
3262,Nouvelle-Aquitaine,P3377,Moteur,61,108.28,F345827,2020-06-15,Mécanique,1.47
2143,Occitanie,P2876,Pneumatique,40,844.59,F211138,2020-11-13,Mécanique,38.47
9946,Nouvelle-Aquitaine,P8466,Pneumatique,61,279.71,F141512,2021-08-08,Électronique,20.95
9946,Île-de-France,P9569,Électronique,71,412.77,F729735,2020-10-21,Mécanique,40.26
5907,Occitanie,P3632,Moteur,11,55.97,F657762,2021-01-25,Mécanique,30.72
6500,Provence-Alpes-Côte d'Azur,P4666,Électronique,48,853.72,F674632,2021-09-29,Électronique,8.26
4172,Auvergne-Rhône-Alpes,P8225,Frein,15,568.38,F568878,2019-05-03,Électronique,32.0
3418,Auvergne-Rhône-Alpes,P2831,Pneumatique,30,178.99,F335532,2019-04-04,Accessoires,9.56
4977,Provence-Alpes-Côte d'Azur,P1382,Frein,2,598.19,F318406,2019-05-22,Accessoires,47.07
6017,Nouvelle-Aquitaine,P4834,Électronique,22,503.48,F123789,2020-06-23,Accessoires,23.51
5387,Occitanie,P9220,Moteur,92,723.86,F965684,2019-04-22,Électronique,39.53
2663,Provence-Alpes-Côte d'Azur,P9112,Embrayage,21,401.67,F205679,2020-06-29,Accessoires,25.16
7842,Auvergne-Rhône-Alpes,P9543,Embrayage,13,475.64,F953716,2019-03-15,Carrosserie,14.62
8490,Île-de-France,P2480,Moteur,28,866.84,F155374,2020-06-28,Électronique,16.59
2288,Auvergne-Rhône-Alpes,P4828,Électronique,62,406.88,F770413,2019-10-13,Électronique,49.59
7523,Île-de-France,P2763,Suspension,60,439.42,F457949,2020-11-19,Électronique,16.56
